<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
YNDX,D,20230619,000000,2546.8000000,2555.6000000,2475.0000000,2510.4000000,1029648
YNDX,D,20230620,000000,2504.0000000,2560.0000000,2461.0000000,2510.6000000,833029
YNDX,D,20230621,000000,2515.0000000,2542.0000000,2490.8000000,2529.6000000,508468
YNDX,D,20230622,000000,2529.0000000,2537.2000000,2474.0000000,2492.6000000,462510
YNDX,D,20230623,000000,2482.4000000,2487.6000000,2372.0000000,2393.4000000,1870074
YNDX,D,20230626,000000,2415.2000000,2448.0000000,2294.0000000,2379.0000000,1918491
YNDX,D,20230627,000000,2398.0000000,2443.8000000,2351.8000000,2431.4000000,960518
YNDX,D,20230628,000000,2437.8000000,2472.0000000,2420.2000000,2462.0000000,879220
YNDX,D,20230629,000000,2475.6000000,2497.0000000,2458.2000000,2468.6000000,493741
YNDX,D,20230630,000000,2473.4000000,2487.4000000,2420.6000000,2439.6000000,395416
YNDX,D,20230703,000000,2455.2000000,2457.0000000,2381.0000000,2402.8000000,682277
YNDX,D,20230704,000000,2405.0000000,2416.0000000,2296.0000000,2366.0000000,788339
YNDX,D,20230705,000000,2380.0000000,2421.0000000,2370.0000000,2403.6000000,478324
YNDX,D,20230706,000000,2405.8000000,2427.8000000,2370.0000000,2390.2000000,492431
YNDX,D,20230707,000000,2389.6000000,2390.0000000,2337.0000000,2365.6000000,712980
YNDX,D,20230710,000000,2371.0000000,2408.0000000,2355.0000000,2407.6000000,762839
YNDX,D,20230711,000000,2409.0000000,2463.2000000,2404.2000000,2462.0000000,775599
YNDX,D,20230712,000000,2471.2000000,2477.6000000,2420.4000000,2445.0000000,640511
YNDX,D,20230713,000000,2454.2000000,2479.0000000,2425.6000000,2464.6000000,672972
YNDX,D,20230714,000000,2464.4000000,2557.6000000,2450.0000000,2555.0000000,1748439
YNDX,D,20230717,000000,2515.0000000,2580.6000000,2491.0000000,2538.4000000,1383298
YNDX,D,20230718,000000,2538.4000000,2600.0000000,2536.0000000,2590.0000000,1107819
YNDX,D,20230719,000000,2591.0000000,2609.0000000,2550.8000000,2571.6000000,950394
YNDX,D,20230720,000000,2571.6000000,2578.6000000,2481.0000000,2492.2000000,1177511
YNDX,D,20230721,000000,2493.2000000,2537.6000000,2492.6000000,2532.0000000,671540
YNDX,D,20230724,000000,2542.2000000,2633.8000000,2537.0000000,2630.0000000,1380687
YNDX,D,20230725,000000,2640.0000000,2662.0000000,2611.2000000,2642.6000000,1325161
YNDX,D,20230726,000000,2642.4000000,2666.4000000,2611.6000000,2655.2000000,1112951
YNDX,D,20230727,000000,2665.0000000,2685.0000000,2616.0000000,2630.0000000,1775094
YNDX,D,20230728,000000,2630.0000000,2642.0000000,2613.0000000,2636.0000000,766960
YNDX,D,20230731,000000,2641.6000000,2652.8000000,2605.0000000,2635.0000000,1013540
YNDX,D,20230801,000000,2635.0000000,2717.2000000,2612.8000000,2670.0000000,1678138
YNDX,D,20230802,000000,2670.0000000,2727.0000000,2666.2000000,2709.4000000,1646149
YNDX,D,20230803,000000,2709.4000000,2785.0000000,2695.0000000,2780.0000000,1252199
YNDX,D,20230804,000000,2785.4000000,2872.0000000,2657.4000000,2731.0000000,3358650
YNDX,D,20230807,000000,2750.0000000,2795.6000000,2662.4000000,2709.0000000,1186646
YNDX,D,20230808,000000,2700.0000000,2730.0000000,2627.2000000,2728.6000000,1044187
YNDX,D,20230809,000000,2732.4000000,2748.0000000,2694.4000000,2723.2000000,665737
YNDX,D,20230810,000000,2730.0000000,2765.0000000,2661.8000000,2718.0000000,2097956
YNDX,D,20230811,000000,2718.6000000,2729.0000000,2685.2000000,2704.2000000,627924
YNDX,D,20230814,000000,2712.4000000,2732.0000000,2605.0000000,2610.0000000,1372331
YNDX,D,20230815,000000,2599.0000000,2695.6000000,2540.0000000,2615.8000000,1099599
YNDX,D,20230816,000000,2628.0000000,2645.0000000,2450.2000000,2570.6000000,1585902
YNDX,D,20230817,000000,2597.0000000,2623.0000000,2528.0000000,2581.6000000,1104944
YNDX,D,20230818,000000,2582.0000000,2609.0000000,2537.8000000,2602.2000000,817147
YNDX,D,20230821,000000,2613.6000000,2674.4000000,2582.0000000,2662.4000000,962993
YNDX,D,20230822,000000,2672.0000000,2718.4000000,2650.0000000,2710.8000000,1031561
YNDX,D,20230823,000000,2714.6000000,2720.0000000,2589.6000000,2604.0000000,1281738
YNDX,D,20230824,000000,2626.0000000,2660.4000000,2619.6000000,2648.4000000,463352
YNDX,D,20230825,000000,2649.2000000,2669.8000000,2630.4000000,2648.6000000,415630
YNDX,D,20230828,000000,2654.4000000,2685.0000000,2652.0000000,2670.0000000,562574
YNDX,D,20230829,000000,2666.8000000,2710.0000000,2666.0000000,2698.8000000,800205
YNDX,D,20230830,000000,2691.4000000,2708.0000000,2654.6000000,2668.2000000,571060
YNDX,D,20230831,000000,2668.2000000,2694.0000000,2641.8000000,2689.0000000,599432
YNDX,D,20230901,000000,2690.0000000,2700.0000000,2670.0000000,2690.2000000,417718
YNDX,D,20230904,000000,2690.0000000,2756.0000000,2688.8000000,2744.0000000,1159692
YNDX,D,20230905,000000,2744.2000000,2754.8000000,2711.2000000,2726.6000000,587474
YNDX,D,20230906,000000,2730.0000000,2733.0000000,2653.0000000,2664.6000000,947759
YNDX,D,20230907,000000,2666.6000000,2673.4000000,2555.2000000,2585.6000000,1561701
YNDX,D,20230908,000000,2586.0000000,2609.0000000,2526.2000000,2547.6000000,863051
YNDX,D,20230911,000000,2567.0000000,2584.8000000,2470.0000000,2488.8000000,1191720
YNDX,D,20230912,000000,2497.0000000,2598.0000000,2497.0000000,2579.2000000,1052387
YNDX,D,20230913,000000,2582.0000000,2633.0000000,2535.6000000,2550.8000000,1043252
YNDX,D,20230914,000000,2553.0000000,2561.2000000,2450.2000000,2508.8000000,1126757
YNDX,D,20230915,000000,2499.0000000,2588.0000000,2485.0000000,2568.0000000,628855
YNDX,D,20230918,000000,2593.0000000,2620.0000000,2508.8000000,2518.0000000,817317
YNDX,D,20230919,000000,2521.0000000,2527.0000000,2422.2000000,2442.2000000,1283391
YNDX,D,20230920,000000,2456.8000000,2460.0000000,2358.0000000,2418.0000000,1494661
YNDX,D,20230921,000000,2407.8000000,2419.0000000,2350.8000000,2355.4000000,1152180
YNDX,D,20230922,000000,2355.4000000,2435.0000000,2323.2000000,2410.2000000,984738
YNDX,D,20230925,000000,2425.0000000,2425.0000000,2369.6000000,2391.0000000,542586
YNDX,D,20230926,000000,2390.6000000,2411.8000000,2352.8000000,2391.0000000,707215
YNDX,D,20230927,000000,2405.0000000,2466.0000000,2390.4000000,2453.8000000,995801
YNDX,D,20230928,000000,2455.0000000,2475.2000000,2422.8000000,2439.4000000,834660
YNDX,D,20230929,000000,2447.8000000,2449.4000000,2392.0000000,2402.2000000,897964
YNDX,D,20231002,000000,2415.8000000,2434.0000000,2377.6000000,2395.8000000,760461
YNDX,D,20231003,000000,2390.2000000,2414.4000000,2367.2000000,2386.8000000,657291
YNDX,D,20231004,000000,2383.4000000,2410.0000000,2373.2000000,2379.6000000,717879
YNDX,D,20231005,000000,2388.0000000,2483.6000000,2360.2000000,2480.0000000,2258122
YNDX,D,20231006,000000,2490.6000000,2516.8000000,2468.0000000,2482.2000000,1526500
YNDX,D,20231009,000000,2484.0000000,2498.8000000,2470.0000000,2477.4000000,509121
YNDX,D,20231010,000000,2477.6000000,2507.8000000,2454.2000000,2485.2000000,830630
YNDX,D,20231011,000000,2490.0000000,2500.0000000,2420.0000000,2444.0000000,644806
YNDX,D,20231012,000000,2435.0000000,2472.0000000,2421.0000000,2465.0000000,517913
YNDX,D,20231013,000000,2470.0000000,2534.0000000,2466.0000000,2512.6000000,1235619
YNDX,D,20231016,000000,2527.8000000,2552.0000000,2520.8000000,2530.0000000,673061
YNDX,D,20231017,000000,2527.0000000,2540.6000000,2509.6000000,2527.4000000,535882
YNDX,D,20231018,000000,2522.2000000,2539.0000000,2511.8000000,2527.2000000,541004
YNDX,D,20231019,000000,2521.4000000,2675.4000000,2517.0000000,2660.6000000,3276711
YNDX,D,20231020,000000,2668.8000000,2700.0000000,2611.0000000,2679.4000000,1959038
YNDX,D,20231023,000000,2690.0000000,2717.4000000,2656.8000000,2677.2000000,976479
YNDX,D,20231024,000000,2674.0000000,2730.0000000,2632.4000000,2725.2000000,1224647
YNDX,D,20231025,000000,2726.2000000,2750.0000000,2700.0000000,2737.0000000,1013175
YNDX,D,20231026,000000,2760.0000000,2772.4000000,2675.0000000,2682.4000000,1741065
YNDX,D,20231027,000000,2684.8000000,2736.0000000,2620.0000000,2666.6000000,2311934
YNDX,D,20231030,000000,2666.8000000,2677.0000000,2600.2000000,2603.6000000,816858
YNDX,D,20231031,000000,2595.0000000,2640.0000000,2557.0000000,2612.0000000,1049562
YNDX,D,20231101,000000,2611.6000000,2672.2000000,2600.0000000,2639.8000000,817839
YNDX,D,20231102,000000,2643.6000000,2665.0000000,2603.0000000,2625.6000000,642643
YNDX,D,20231103,000000,2633.6000000,2638.2000000,2594.2000000,2613.0000000,542501
YNDX,D,20231106,000000,2612.0000000,2653.2000000,2606.2000000,2638.0000000,299894
YNDX,D,20231107,000000,2638.2000000,2645.0000000,2616.6000000,2633.2000000,306527
YNDX,D,20231108,000000,2638.0000000,2661.8000000,2605.0000000,2614.8000000,595674
YNDX,D,20231109,000000,2616.8000000,2623.4000000,2582.6000000,2611.6000000,583654
YNDX,D,20231110,000000,2619.0000000,2620.0000000,2587.8000000,2598.8000000,346142
YNDX,D,20231113,000000,2598.0000000,2599.8000000,2568.6000000,2577.2000000,470501
YNDX,D,20231114,000000,2571.6000000,2677.8000000,2531.6000000,2600.0000000,2304984
YNDX,D,20231115,000000,2592.2000000,2651.8000000,2590.0000000,2620.0000000,879855
YNDX,D,20231116,000000,2620.0000000,2631.2000000,2564.6000000,2569.0000000,1161809
YNDX,D,20231117,000000,2569.0000000,2593.6000000,2546.0000000,2572.0000000,478139
YNDX,D,20231120,000000,2573.0000000,2589.2000000,2557.0000000,2573.4000000,572912
YNDX,D,20231121,000000,2570.0000000,2587.8000000,2563.0000000,2572.6000000,340917
YNDX,D,20231122,000000,2578.0000000,2599.0000000,2568.0000000,2573.4000000,486196
YNDX,D,20231123,000000,2583.0000000,2598.0000000,2540.0000000,2559.2000000,583121
YNDX,D,20231124,000000,2569.6000000,2616.4000000,2560.0000000,2594.6000000,1005631
YNDX,D,20231127,000000,2593.4000000,2659.4000000,2587.0000000,2593.2000000,1903884
YNDX,D,20231128,000000,2599.2000000,2628.0000000,2591.0000000,2602.6000000,808923
YNDX,D,20231129,000000,2602.2000000,2628.8000000,2563.6000000,2574.0000000,902549
YNDX,D,20231130,000000,2576.0000000,2603.8000000,2501.0000000,2523.4000000,1097112
YNDX,D,20231201,000000,2526.4000000,2548.0000000,2410.0000000,2420.6000000,1683423
YNDX,D,20231204,000000,2420.0000000,2436.8000000,2365.6000000,2397.8000000,1239252
YNDX,D,20231205,000000,2419.6000000,2433.0000000,2385.0000000,2418.6000000,643260
YNDX,D,20231206,000000,2420.2000000,2428.8000000,2301.0000000,2320.6000000,1297177
YNDX,D,20231207,000000,2326.6000000,2367.6000000,2296.2000000,2349.8000000,1011069
YNDX,D,20231208,000000,2365.0000000,2385.0000000,2335.2000000,2337.6000000,695479
YNDX,D,20231211,000000,2339.0000000,2343.8000000,2191.4000000,2207.6000000,2085576
YNDX,D,20231212,000000,2219.8000000,2284.4000000,2201.0000000,2257.0000000,1883367
YNDX,D,20231213,000000,2243.0000000,2288.0000000,2230.2000000,2266.8000000,1087960
YNDX,D,20231214,000000,2271.0000000,2275.6000000,2140.0000000,2157.6000000,1559511
YNDX,D,20231215,000000,2162.0000000,2244.0000000,2116.2000000,2224.4000000,2086655
YNDX,D,20231218,000000,2228.0000000,2271.0000000,2217.4000000,2250.4000000,1389454
YNDX,D,20231219,000000,2250.2000000,2274.0000000,2231.8000000,2242.2000000,898147
YNDX,D,20231220,000000,2245.6000000,2318.8000000,2242.6000000,2288.8000000,2252431
YNDX,D,20231221,000000,2278.8000000,2286.8000000,2245.2000000,2267.2000000,942834
YNDX,D,20231222,000000,2267.0000000,2303.8000000,2266.2000000,2295.8000000,802124
YNDX,D,20231225,000000,2300.6000000,2455.8000000,2297.0000000,2396.6000000,4164074
YNDX,D,20231226,000000,2398.8000000,2439.8000000,2361.0000000,2427.6000000,1543722
YNDX,D,20231227,000000,2428.0000000,2574.6000000,2428.0000000,2550.0000000,2789178
YNDX,D,20231228,000000,2594.0000000,2610.0000000,2520.0000000,2531.2000000,2089692
YNDX,D,20231229,000000,2537.6000000,2566.0000000,2505.6000000,2540.0000000,859639
YNDX,D,20240103,000000,2550.0000000,2593.0000000,2542.0000000,2581.0000000,425879
YNDX,D,20240104,000000,2575.0000000,2580.4000000,2554.4000000,2568.0000000,393161
YNDX,D,20240105,000000,2568.4000000,2586.6000000,2566.2000000,2576.8000000,264257
YNDX,D,20240108,000000,2580.2000000,2618.8000000,2579.2000000,2611.0000000,672087
YNDX,D,20240109,000000,2621.2000000,2628.8000000,2584.0000000,2607.0000000,620500
YNDX,D,20240110,000000,2606.8000000,2615.2000000,2573.4000000,2586.4000000,526227
YNDX,D,20240111,000000,2586.8000000,2614.6000000,2583.6000000,2605.0000000,550695
YNDX,D,20240112,000000,2610.8000000,2644.0000000,2606.0000000,2631.0000000,735355
YNDX,D,20240115,000000,2645.0000000,2695.0000000,2642.2000000,2690.2000000,1002045
YNDX,D,20240116,000000,2698.6000000,2698.8000000,2630.6000000,2647.2000000,950469
YNDX,D,20240117,000000,2643.0000000,2674.8000000,2635.2000000,2652.4000000,492065
YNDX,D,20240118,000000,2654.4000000,2660.0000000,2590.8000000,2595.8000000,827733
YNDX,D,20240119,000000,2606.0000000,2606.0000000,2550.0000000,2569.8000000,805680
YNDX,D,20240122,000000,2572.8000000,2615.4000000,2551.0000000,2601.0000000,557079
YNDX,D,20240123,000000,2661.0000000,2690.0000000,2612.2000000,2635.4000000,1605227
YNDX,D,20240124,000000,2636.0000000,2658.8000000,2615.0000000,2645.8000000,816125
YNDX,D,20240125,000000,2651.0000000,2798.0000000,2633.6000000,2779.0000000,2793527
YNDX,D,20240126,000000,2789.2000000,2895.0000000,2778.8000000,2873.0000000,4129990
YNDX,D,20240129,000000,2900.2000000,2996.6000000,2896.4000000,2995.0000000,3210492
YNDX,D,20240130,000000,2998.0000000,3138.8000000,2966.0000000,3078.0000000,6276392
YNDX,D,20240131,000000,3099.0000000,3117.8000000,3019.4000000,3026.0000000,2383839
YNDX,D,20240201,000000,3025.0000000,3130.0000000,3002.2000000,3108.0000000,2738744
YNDX,D,20240202,000000,3116.6000000,3169.6000000,3059.8000000,3163.0000000,3013086
YNDX,D,20240205,000000,2903.0000000,3086.6000000,2870.0000000,3047.0000000,11129601
YNDX,D,20240206,000000,3043.4000000,3137.0000000,3019.2000000,3108.6000000,3487262
