<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ROSN,D,20230720,000000,485.9000000,487.0000000,475.0000000,475.1000000,2900014
ROSN,D,20230721,000000,475.8000000,483.9500000,475.3500000,483.2000000,2824129
ROSN,D,20230724,000000,483.2000000,484.5000000,480.0000000,481.6000000,1654705
ROSN,D,20230725,000000,482.4000000,492.2000000,481.4500000,489.1500000,3236083
ROSN,D,20230726,000000,488.9000000,491.3000000,486.1500000,486.9000000,2048979
ROSN,D,20230727,000000,487.5500000,494.9500000,487.5500000,493.7500000,2333583
ROSN,D,20230728,000000,493.8000000,501.0000000,492.4000000,500.6500000,3920035
ROSN,D,20230731,000000,502.7000000,510.0000000,502.1000000,508.7500000,3834835
ROSN,D,20230801,000000,509.6000000,518.7000000,502.6000000,516.7000000,5152643
ROSN,D,20230802,000000,517.5500000,523.8000000,512.0500000,522.9500000,4550961
ROSN,D,20230803,000000,522.7000000,528.9500000,518.6000000,526.7000000,3156368
ROSN,D,20230804,000000,527.2000000,539.1500000,511.5000000,521.9500000,6544046
ROSN,D,20230807,000000,526.1000000,540.8000000,518.2000000,524.6000000,6440156
ROSN,D,20230808,000000,523.7500000,528.4000000,517.5500000,527.9000000,2858096
ROSN,D,20230809,000000,528.9500000,533.9500000,525.3000000,533.2000000,2724749
ROSN,D,20230810,000000,534.4500000,537.9000000,532.5000000,535.2000000,2141148
ROSN,D,20230811,000000,536.0500000,549.6000000,530.1500000,549.0000000,5879034
ROSN,D,20230814,000000,551.0500000,565.0000000,536.6000000,539.7500000,10326696
ROSN,D,20230815,000000,537.0000000,560.8500000,531.0000000,546.3000000,8500778
ROSN,D,20230816,000000,546.3500000,550.8000000,523.7000000,532.9500000,6233100
ROSN,D,20230817,000000,538.1500000,544.9000000,532.0000000,544.4500000,4602170
ROSN,D,20230818,000000,543.9500000,548.6500000,540.1500000,548.2000000,2570507
ROSN,D,20230821,000000,549.0000000,553.0000000,545.0500000,547.4500000,2196064
ROSN,D,20230822,000000,547.8000000,550.4500000,542.3000000,549.5000000,2557733
ROSN,D,20230823,000000,549.7500000,551.0000000,529.5500000,534.5000000,4531574
ROSN,D,20230824,000000,536.9500000,541.5000000,533.3500000,539.8000000,1952825
ROSN,D,20230825,000000,540.8000000,541.5000000,536.2000000,538.8500000,1542455
ROSN,D,20230828,000000,540.0500000,546.0000000,537.5000000,545.5500000,2723570
ROSN,D,20230829,000000,545.3000000,559.3000000,539.0500000,558.3000000,4392896
ROSN,D,20230830,000000,561.5500000,564.4000000,550.6500000,556.9000000,6048998
ROSN,D,20230831,000000,557.2000000,558.4500000,553.5500000,556.1500000,2576867
ROSN,D,20230901,000000,556.3500000,559.6500000,553.0500000,559.1500000,2652237
ROSN,D,20230904,000000,559.9000000,568.8000000,559.9000000,567.2500000,4176962
ROSN,D,20230905,000000,568.0000000,575.7500000,565.0500000,574.4000000,6384802
ROSN,D,20230906,000000,574.5500000,582.2500000,570.1500000,578.8000000,4775600
ROSN,D,20230907,000000,578.8000000,584.0000000,555.2500000,564.6000000,7003656
ROSN,D,20230908,000000,564.6000000,567.4500000,552.6000000,557.9500000,3257031
ROSN,D,20230911,000000,557.4500000,558.2500000,542.0500000,549.1000000,4172188
ROSN,D,20230912,000000,552.0000000,562.8000000,551.7000000,562.0000000,3053566
ROSN,D,20230913,000000,563.2500000,563.4500000,553.0000000,555.1500000,1797711
ROSN,D,20230914,000000,555.1500000,559.0000000,541.2000000,556.3000000,3338884
ROSN,D,20230915,000000,556.6000000,563.0000000,551.7000000,562.8000000,3232633
ROSN,D,20230918,000000,565.0000000,570.9000000,556.1000000,557.1000000,2842302
ROSN,D,20230919,000000,558.2500000,559.9500000,542.9500000,544.0000000,3683245
ROSN,D,20230920,000000,544.0000000,549.7000000,527.3500000,529.3500000,9812683
ROSN,D,20230921,000000,527.9500000,528.0000000,504.2000000,508.0000000,15081435
ROSN,D,20230922,000000,510.2500000,515.8000000,497.7500000,513.9000000,11587463
ROSN,D,20230925,000000,513.9000000,523.0000000,510.0000000,520.6500000,5781473
ROSN,D,20230926,000000,518.9000000,519.9000000,508.1500000,517.8500000,4174807
ROSN,D,20230927,000000,520.3000000,531.2500000,519.4000000,529.9500000,4975773
ROSN,D,20230928,000000,531.4000000,537.0000000,530.5000000,535.7000000,3952262
ROSN,D,20230929,000000,536.0000000,539.4000000,532.3000000,537.0000000,3177517
ROSN,D,20231002,000000,538.5500000,544.3500000,534.5500000,535.5500000,4048595
ROSN,D,20231003,000000,534.6500000,540.6500000,526.9000000,538.9000000,3193793
ROSN,D,20231004,000000,538.0500000,543.2500000,533.6000000,533.9500000,3434001
ROSN,D,20231005,000000,536.0000000,539.6000000,530.3000000,534.7000000,2482933
ROSN,D,20231006,000000,534.6000000,537.6500000,530.0000000,534.2000000,2954584
ROSN,D,20231009,000000,541.1500000,553.2000000,538.6000000,552.5000000,6925700
ROSN,D,20231010,000000,552.4500000,554.5000000,547.0500000,549.0000000,2938061
ROSN,D,20231011,000000,549.5000000,559.6500000,537.3000000,540.3500000,6375337
ROSN,D,20231012,000000,538.4500000,548.7000000,535.0000000,546.0500000,4047855
ROSN,D,20231013,000000,546.6500000,562.0000000,545.4000000,561.8500000,4963528
ROSN,D,20231016,000000,564.0000000,569.9500000,561.0500000,568.6500000,5012267
ROSN,D,20231017,000000,568.8000000,574.5000000,563.1500000,573.0500000,4284992
ROSN,D,20231018,000000,574.9500000,589.9000000,573.5500000,586.8000000,9688002
ROSN,D,20231019,000000,586.0000000,596.2500000,580.5500000,595.2500000,5938288
ROSN,D,20231020,000000,596.1000000,605.2500000,586.7000000,602.9000000,7851079
ROSN,D,20231023,000000,601.0000000,607.8000000,590.3500000,593.3000000,5966497
ROSN,D,20231024,000000,593.0000000,593.2000000,584.5000000,586.2000000,3865069
ROSN,D,20231025,000000,585.0000000,593.4000000,580.7000000,590.5000000,4230089
ROSN,D,20231026,000000,590.8500000,594.5000000,582.6500000,583.0000000,3471675
ROSN,D,20231027,000000,584.5000000,597.9500000,576.0000000,594.6000000,6830853
ROSN,D,20231030,000000,593.1000000,593.1000000,586.1500000,587.2000000,2797942
ROSN,D,20231031,000000,586.2000000,588.4000000,571.4000000,574.5500000,4764688
ROSN,D,20231101,000000,573.9000000,586.3000000,573.7000000,579.5000000,4121266
ROSN,D,20231102,000000,581.2500000,589.7500000,580.7500000,586.2500000,3424614
ROSN,D,20231103,000000,588.4000000,590.0000000,577.8000000,581.5000000,3687213
ROSN,D,20231106,000000,582.1000000,589.0000000,580.6000000,588.9500000,1890640
ROSN,D,20231107,000000,588.5000000,589.0000000,583.6000000,583.9500000,2185463
ROSN,D,20231108,000000,583.9500000,587.8500000,581.0500000,581.6500000,2301486
ROSN,D,20231109,000000,581.4500000,587.5500000,576.0000000,583.1000000,3371644
ROSN,D,20231110,000000,583.4500000,601.4500000,583.0000000,598.3000000,9597029
ROSN,D,20231113,000000,600.0000000,601.8500000,593.7500000,598.3000000,4281542
ROSN,D,20231114,000000,597.8000000,598.9500000,581.3500000,591.3000000,4639294
ROSN,D,20231115,000000,589.8000000,590.7000000,580.1000000,585.0000000,5202737
ROSN,D,20231116,000000,583.4500000,587.0000000,570.3500000,572.7500000,3571358
ROSN,D,20231117,000000,572.5500000,583.4000000,568.5500000,583.3000000,4816033
ROSN,D,20231120,000000,584.4000000,586.1500000,579.8500000,581.5000000,2169737
ROSN,D,20231121,000000,580.9000000,584.6000000,576.4000000,583.4000000,2113369
ROSN,D,20231122,000000,582.7000000,586.6000000,580.0500000,581.7500000,2716947
ROSN,D,20231123,000000,581.5000000,582.7000000,580.0000000,580.8000000,1295984
ROSN,D,20231124,000000,581.3500000,584.5000000,571.5000000,578.8500000,3449425
ROSN,D,20231127,000000,578.1500000,583.8500000,574.5000000,578.0000000,2726795
ROSN,D,20231128,000000,577.9500000,589.9000000,573.0000000,589.9000000,3423626
ROSN,D,20231129,000000,589.8500000,594.0000000,583.4500000,593.4500000,3560150
ROSN,D,20231130,000000,597.9000000,597.9000000,582.0500000,584.3000000,5566666
ROSN,D,20231201,000000,583.4000000,584.0500000,574.0500000,575.1500000,2621031
ROSN,D,20231204,000000,573.8000000,574.9000000,562.1500000,565.0000000,3366080
ROSN,D,20231205,000000,567.2000000,576.7500000,563.0000000,574.3500000,2235741
ROSN,D,20231206,000000,574.8000000,575.8000000,563.0000000,565.5500000,2260242
ROSN,D,20231207,000000,565.0000000,570.6500000,558.5000000,560.6000000,4006958
ROSN,D,20231208,000000,562.9500000,567.1500000,560.0000000,564.7000000,1598457
ROSN,D,20231211,000000,564.7000000,568.0000000,553.5500000,555.0000000,2436930
ROSN,D,20231212,000000,554.8000000,557.4000000,545.0500000,549.5500000,2531287
ROSN,D,20231213,000000,546.3000000,556.5500000,544.3000000,555.8500000,1735472
ROSN,D,20231214,000000,556.8500000,558.6000000,535.6500000,535.7000000,3416548
ROSN,D,20231215,000000,535.6000000,563.0000000,535.6000000,561.5000000,3936790
ROSN,D,20231218,000000,567.0000000,569.5000000,563.1000000,566.6500000,3577369
ROSN,D,20231219,000000,566.7000000,574.8000000,564.2500000,574.0000000,3112781
ROSN,D,20231220,000000,574.6000000,584.9000000,573.2000000,578.6000000,3380683
ROSN,D,20231221,000000,580.4000000,580.4000000,569.5000000,577.1000000,2974266
ROSN,D,20231222,000000,579.9500000,585.4500000,578.1500000,583.7500000,2574808
ROSN,D,20231225,000000,585.0000000,588.4500000,580.0000000,584.4500000,1689609
ROSN,D,20231226,000000,585.0000000,592.0000000,583.0000000,589.3000000,2228358
ROSN,D,20231227,000000,590.0000000,596.6500000,589.5000000,594.5500000,2901799
ROSN,D,20231228,000000,596.0500000,596.7000000,589.1000000,591.9000000,1817659
ROSN,D,20231229,000000,591.7500000,595.2500000,586.3500000,593.2000000,1874246
ROSN,D,20240103,000000,595.5500000,604.0000000,594.7500000,604.0000000,1939948
ROSN,D,20240104,000000,605.2500000,605.6000000,600.5000000,601.1500000,1182510
ROSN,D,20240105,000000,602.1000000,605.5500000,599.0000000,604.0500000,1962271
ROSN,D,20240108,000000,605.0000000,606.9500000,600.5000000,602.3000000,1795560
ROSN,D,20240109,000000,603.0000000,603.7500000,597.8500000,600.5500000,3240395
ROSN,D,20240110,000000,598.2000000,601.9500000,598.1500000,601.0000000,5053247
ROSN,D,20240111,000000,574.0500000,582.1500000,571.0000000,579.6000000,9552539
ROSN,D,20240112,000000,583.5000000,589.9000000,580.8500000,584.2000000,5373731
ROSN,D,20240115,000000,585.0500000,587.9000000,579.6000000,581.4000000,2554880
ROSN,D,20240116,000000,582.6000000,582.6000000,577.1500000,578.4000000,1578182
ROSN,D,20240117,000000,578.3500000,580.7500000,569.8000000,574.7500000,3907099
ROSN,D,20240118,000000,575.7500000,578.1500000,571.8500000,573.9500000,2074597
ROSN,D,20240119,000000,574.0000000,577.6000000,570.6000000,574.9500000,2642477
ROSN,D,20240122,000000,575.4000000,579.7000000,575.4000000,577.9500000,1860332
ROSN,D,20240123,000000,578.9500000,580.5000000,576.5000000,579.9000000,1419520
ROSN,D,20240124,000000,580.3500000,582.1500000,572.1000000,575.7500000,1843317
ROSN,D,20240125,000000,574.0000000,576.0000000,572.6000000,574.6500000,1866939
ROSN,D,20240126,000000,576.8000000,577.6500000,572.3500000,573.9000000,1545741
ROSN,D,20240129,000000,574.6000000,580.4500000,573.0000000,575.7500000,3546786
ROSN,D,20240130,000000,576.3500000,578.4500000,572.6000000,573.9500000,2240386
ROSN,D,20240131,000000,574.3500000,576.5000000,572.0000000,575.0000000,3279832
ROSN,D,20240201,000000,575.5500000,582.0000000,574.0000000,576.5000000,4623656
ROSN,D,20240202,000000,577.0500000,584.9500000,574.5000000,583.9500000,5211158
ROSN,D,20240205,000000,584.1000000,592.9500000,584.1000000,592.0000000,5219238
ROSN,D,20240206,000000,592.9500000,593.7500000,590.5000000,593.5500000,2073014
