<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MTSS,D,20230727,000000,288.9500000,289.2500000,287.3000000,288.1500000,5170950
MTSS,D,20230728,000000,288.1500000,288.1500000,287.3000000,287.5500000,3349100
MTSS,D,20230731,000000,287.6500000,291.5000000,287.6500000,290.1000000,6486720
MTSS,D,20230801,000000,290.5000000,292.3000000,288.5000000,290.4000000,4847250
MTSS,D,20230802,000000,290.0500000,291.6000000,288.5000000,289.5500000,3837970
MTSS,D,20230803,000000,289.7500000,291.3500000,288.0500000,290.7500000,4387100
MTSS,D,20230804,000000,291.4000000,298.3500000,278.2000000,288.4000000,16760110
MTSS,D,20230807,000000,290.9000000,293.9500000,285.3000000,290.0500000,5155540
MTSS,D,20230808,000000,289.9000000,291.0000000,286.1000000,290.6000000,3940970
MTSS,D,20230809,000000,291.2000000,292.5000000,288.3000000,289.6000000,2815570
MTSS,D,20230810,000000,290.4000000,291.6000000,289.0000000,290.2500000,2810980
MTSS,D,20230811,000000,290.6000000,292.7500000,289.3000000,291.9500000,4327720
MTSS,D,20230814,000000,293.2500000,295.0000000,282.2500000,284.2000000,10956000
MTSS,D,20230815,000000,282.9000000,289.0000000,279.1500000,283.2000000,10152960
MTSS,D,20230816,000000,283.1500000,285.3500000,277.7000000,281.9500000,6903590
MTSS,D,20230817,000000,282.8000000,284.0000000,278.5500000,281.4000000,4087280
MTSS,D,20230818,000000,281.8000000,293.9500000,279.7000000,292.9000000,9274460
MTSS,D,20230821,000000,294.9500000,295.5000000,290.6000000,292.4000000,7563080
MTSS,D,20230822,000000,293.0000000,293.9500000,288.0000000,293.0000000,8374940
MTSS,D,20230823,000000,293.2500000,294.0000000,284.8000000,285.5000000,6511700
MTSS,D,20230824,000000,286.3000000,289.5000000,286.0000000,288.6500000,2229120
MTSS,D,20230825,000000,289.0000000,290.7000000,287.0500000,289.0000000,2027920
MTSS,D,20230828,000000,290.3000000,292.1000000,289.3000000,290.1500000,3437690
MTSS,D,20230829,000000,290.2500000,290.7000000,286.0000000,288.0500000,5153320
MTSS,D,20230830,000000,288.1000000,288.5000000,283.4500000,286.1500000,4753560
MTSS,D,20230831,000000,286.4500000,287.5000000,283.0000000,284.1000000,5354490
MTSS,D,20230901,000000,284.4500000,285.4000000,283.0000000,283.7000000,3252700
MTSS,D,20230904,000000,284.0000000,288.4500000,283.9000000,287.7000000,4371470
MTSS,D,20230905,000000,288.3000000,288.9000000,286.5000000,287.6000000,3483500
MTSS,D,20230906,000000,287.5500000,288.3000000,285.0000000,287.1000000,2542400
MTSS,D,20230907,000000,287.0000000,287.8000000,281.6000000,283.4000000,4426120
MTSS,D,20230908,000000,283.4000000,284.1000000,278.0000000,280.6000000,3865220
MTSS,D,20230911,000000,280.1000000,281.4500000,278.0000000,279.0000000,2621310
MTSS,D,20230912,000000,279.5500000,281.8000000,279.1500000,281.5500000,2679250
MTSS,D,20230913,000000,281.5500000,281.5500000,276.8000000,277.5500000,3475000
MTSS,D,20230914,000000,278.1000000,279.4500000,273.2000000,277.2000000,4028320
MTSS,D,20230915,000000,277.8000000,280.6000000,275.5500000,278.4500000,3067280
MTSS,D,20230918,000000,279.0000000,280.3000000,273.5000000,274.9500000,4109040
MTSS,D,20230919,000000,274.6500000,276.3000000,270.1500000,270.9500000,4379950
MTSS,D,20230920,000000,271.1000000,273.9500000,266.1000000,269.9500000,4693670
MTSS,D,20230921,000000,269.9500000,271.6500000,268.1000000,269.5000000,2473260
MTSS,D,20230922,000000,270.2500000,273.0000000,266.4500000,270.1500000,2924050
MTSS,D,20230925,000000,270.1000000,272.0000000,268.8500000,270.0500000,1546060
MTSS,D,20230926,000000,269.6500000,274.8500000,269.0000000,273.3000000,2224260
MTSS,D,20230927,000000,274.0000000,277.7000000,274.0000000,276.9500000,1807680
MTSS,D,20230928,000000,276.9500000,278.0000000,274.3000000,276.9000000,2245680
MTSS,D,20230929,000000,277.3500000,277.8000000,274.0000000,275.0500000,1908760
MTSS,D,20231002,000000,275.0000000,277.8000000,271.3000000,272.1000000,2610400
MTSS,D,20231003,000000,272.0000000,272.1000000,268.5000000,271.4000000,3536950
MTSS,D,20231004,000000,271.3500000,272.6000000,268.6000000,271.8500000,1956380
MTSS,D,20231005,000000,272.0000000,272.9500000,270.2000000,271.0000000,1250510
MTSS,D,20231006,000000,271.3000000,271.8500000,268.0000000,270.2500000,1837170
MTSS,D,20231009,000000,270.4500000,271.9000000,269.8500000,270.9000000,1576810
MTSS,D,20231010,000000,271.4000000,273.0000000,270.0500000,272.6500000,1505700
MTSS,D,20231011,000000,272.7500000,274.9500000,269.1500000,270.4500000,2195880
MTSS,D,20231012,000000,270.1000000,271.5000000,269.0000000,271.2000000,1094000
MTSS,D,20231013,000000,271.4000000,272.9500000,270.3500000,271.0500000,1268830
MTSS,D,20231016,000000,272.0000000,276.6500000,271.8000000,275.6000000,3325090
MTSS,D,20231017,000000,275.8000000,276.5000000,274.1000000,275.9000000,1346710
MTSS,D,20231018,000000,275.9500000,277.2500000,272.8000000,275.0000000,2071120
MTSS,D,20231019,000000,274.1500000,275.0000000,273.0000000,273.4000000,1164690
MTSS,D,20231020,000000,274.0000000,275.5000000,273.0000000,274.8500000,1060500
MTSS,D,20231023,000000,274.9000000,276.4000000,273.3500000,275.0000000,1556880
MTSS,D,20231024,000000,274.9500000,281.0000000,274.5500000,280.1000000,4326770
MTSS,D,20231025,000000,280.5000000,286.3500000,279.9000000,283.8500000,4428440
MTSS,D,20231026,000000,284.0500000,285.0000000,278.2000000,279.5500000,3798030
MTSS,D,20231027,000000,279.2500000,282.2500000,276.1000000,282.1500000,2975750
MTSS,D,20231030,000000,282.0000000,282.0500000,277.5500000,277.7000000,2283800
MTSS,D,20231031,000000,277.7500000,277.7500000,269.9500000,271.7500000,4205970
MTSS,D,20231101,000000,271.5000000,276.0000000,270.2500000,273.3000000,2541310
MTSS,D,20231102,000000,273.8500000,274.7000000,268.6500000,270.1500000,4001070
MTSS,D,20231103,000000,270.2000000,271.8000000,268.6500000,271.3500000,2590920
MTSS,D,20231106,000000,271.6000000,274.2500000,271.0000000,271.8000000,1374080
MTSS,D,20231107,000000,272.0500000,273.9500000,271.3000000,272.6500000,1197160
MTSS,D,20231108,000000,273.0500000,275.5000000,272.3000000,274.3500000,1598680
MTSS,D,20231109,000000,274.4500000,277.6500000,272.7000000,276.4500000,2306840
MTSS,D,20231110,000000,275.9500000,276.4000000,274.2000000,274.8000000,1440100
MTSS,D,20231113,000000,274.8000000,280.9500000,274.4000000,278.6500000,2822410
MTSS,D,20231114,000000,279.6500000,281.0000000,272.0000000,273.0000000,4793900
MTSS,D,20231115,000000,272.8000000,279.4000000,272.0000000,277.0500000,1867160
MTSS,D,20231116,000000,277.4000000,279.8000000,270.5000000,271.0500000,5422630
MTSS,D,20231117,000000,271.2000000,271.6500000,266.7000000,269.0500000,3708060
MTSS,D,20231120,000000,269.5000000,271.9000000,268.8000000,269.9500000,1744410
MTSS,D,20231121,000000,270.0000000,274.6000000,268.5000000,272.8500000,2052100
MTSS,D,20231122,000000,272.9000000,274.3000000,268.5500000,269.9000000,3470190
MTSS,D,20231123,000000,269.0000000,270.9500000,266.0000000,266.2500000,5031330
MTSS,D,20231124,000000,266.5000000,267.7000000,262.0500000,262.8500000,4202440
MTSS,D,20231127,000000,262.9500000,263.7500000,259.0500000,260.2000000,3463420
MTSS,D,20231128,000000,260.5000000,261.4000000,257.3500000,261.2500000,2308290
MTSS,D,20231129,000000,261.4000000,261.6000000,256.1000000,256.5000000,2487250
MTSS,D,20231130,000000,256.6000000,257.3000000,252.6000000,254.4500000,3440430
MTSS,D,20231201,000000,254.5000000,254.8000000,249.9000000,250.1500000,3121310
MTSS,D,20231204,000000,250.1500000,253.8000000,245.8500000,248.7500000,3463350
MTSS,D,20231205,000000,248.7500000,253.7500000,248.5500000,253.4500000,2134230
MTSS,D,20231206,000000,253.4000000,255.2000000,247.5000000,248.2000000,2311150
MTSS,D,20231207,000000,248.2000000,253.6000000,248.0000000,251.6500000,3263240
MTSS,D,20231208,000000,251.6500000,255.0000000,248.9500000,251.7500000,2494500
MTSS,D,20231211,000000,251.0000000,252.8000000,246.4500000,248.5500000,2655650
MTSS,D,20231212,000000,249.0000000,253.0500000,247.7000000,249.2500000,3402810
MTSS,D,20231213,000000,249.2000000,251.5000000,247.0000000,251.3000000,2798620
MTSS,D,20231214,000000,251.0000000,252.4000000,247.0000000,247.0500000,1663140
MTSS,D,20231215,000000,247.8000000,251.3500000,246.6000000,250.3000000,1670930
MTSS,D,20231218,000000,250.6500000,255.8000000,250.3000000,251.7000000,3297380
MTSS,D,20231219,000000,251.8000000,254.0000000,249.9000000,253.7500000,2696170
MTSS,D,20231220,000000,253.6000000,254.7000000,249.4000000,250.0000000,4529220
MTSS,D,20231221,000000,250.0000000,250.9500000,248.1500000,248.8500000,2984680
MTSS,D,20231222,000000,249.4000000,250.6000000,248.1500000,249.3500000,2752320
MTSS,D,20231225,000000,249.7500000,251.3000000,248.1000000,248.5000000,2050430
MTSS,D,20231226,000000,248.6000000,250.3000000,246.8000000,248.8500000,2901160
MTSS,D,20231227,000000,249.1000000,249.4000000,247.1000000,247.6500000,2359030
MTSS,D,20231228,000000,247.6000000,250.2000000,246.0000000,248.5500000,3130440
MTSS,D,20231229,000000,248.6000000,249.5000000,246.6000000,248.4500000,2751280
MTSS,D,20240103,000000,248.8500000,250.9000000,248.8000000,250.2000000,1008130
MTSS,D,20240104,000000,250.0000000,250.9500000,248.3000000,250.4000000,1308410
MTSS,D,20240105,000000,250.7000000,252.8000000,250.0500000,251.6000000,1970710
MTSS,D,20240108,000000,252.0000000,256.2500000,250.4000000,254.5000000,2788240
MTSS,D,20240109,000000,254.7500000,263.5500000,254.0000000,261.3500000,7564890
MTSS,D,20240110,000000,261.3000000,264.5000000,259.8000000,263.7000000,4363990
MTSS,D,20240111,000000,264.0500000,265.9500000,261.7500000,262.7500000,3681910
MTSS,D,20240112,000000,262.8000000,268.0000000,262.5000000,266.8500000,4351850
MTSS,D,20240115,000000,267.1000000,268.9000000,264.7000000,266.8000000,3642520
MTSS,D,20240116,000000,267.5000000,267.6500000,264.6000000,265.4000000,1941090
MTSS,D,20240117,000000,265.5000000,266.3000000,263.6500000,263.9500000,1614670
MTSS,D,20240118,000000,264.0000000,265.4500000,263.6500000,264.3500000,1919750
MTSS,D,20240119,000000,264.3500000,264.8500000,262.2500000,262.8500000,1992130
MTSS,D,20240122,000000,263.5000000,264.9000000,262.4000000,264.3500000,2048220
MTSS,D,20240123,000000,264.4500000,266.5500000,263.9500000,265.4500000,1969080
MTSS,D,20240124,000000,266.6000000,272.8000000,266.6000000,269.2500000,7087650
MTSS,D,20240125,000000,269.3000000,269.8500000,266.2000000,269.1500000,2852260
MTSS,D,20240126,000000,269.5000000,271.2000000,268.2000000,270.8000000,2933020
MTSS,D,20240129,000000,271.5000000,273.9500000,271.1500000,273.6000000,3088900
MTSS,D,20240130,000000,273.7000000,274.5000000,272.0500000,272.8500000,2656260
MTSS,D,20240131,000000,273.0500000,275.0000000,272.6000000,274.8000000,2687830
MTSS,D,20240201,000000,274.7000000,276.6500000,274.4000000,275.1000000,1717770
MTSS,D,20240202,000000,275.2000000,277.0000000,274.0000000,275.6000000,1403540
MTSS,D,20240205,000000,275.6000000,281.4000000,275.1000000,279.8000000,4229920
MTSS,D,20240206,000000,280.5000000,280.9500000,277.3500000,278.9000000,1905310
